ArticleId,Labels
80476,103
80477,103
80478,103
80479,103
80480,64
80481,103
80482,103
80483,64
80484,103
80485,81
80486,103
80487,103
80488,103
80489,107
80490,36
80491,7 103 107
80492,103
80493,103
80494,103
80495,103
80496,103
80497,103
80498,103
80499,103
80500,103
80501,103
80502,120
80503,103
80504,103
80505,103
80506,103
80507,170
80508,103
80509,113
80510,103
80511,103
80512,103
80513,2
80514,103
80515,118
80516,103
80517,103
80518,103
80519,103
80520,103
80521,103
80522,7 103
80523,152
80524,103
80525,41
80526,103
80527,103
80528,103
80529,103
80530,177 200
80531,103
80532,103
80533,103
80534,175
80535,81
80536,81
80537,193
80538,103
80539,103
80540,103
80541,103
80542,103
80543,103
80544,103
80545,103
80546,103
80547,103
80548,103
80549,103
80550,103
80551,103
80552,103
80553,103
80554,103
80555,103
80556,103
80557,103
80558,103
80559,103
80560,200
80561,200
80562,170
80563,103
80564,103
80565,103
80566,2
80567,103
80568,64
80569,103
80570,2
80571,113 181
80572,181
80573,103
80574,175 181
80575,103
80576,200
80577,103
80578,103
80579,103
80580,103
80581,35 118
80582,2
80583,103
80584,103
80585,103
80586,180
80587,162
80588,81
80589,45 175
80590,81
80591,103
80592,103
80593,103
80594,103
80595,103
80596,64
80597,103
80598,103
80599,103
80600,103
80601,7
80602,103
80603,2 45 181
80604,103
80605,200
80606,2
80607,103
80608,103
80609,103
80610,103
80611,103
80612,103
80613,181
80614,103
80615,103
80616,175
80617,71
80618,193
80619,103
80620,103
80621,103
80622,7
80623,162
80624,45
80625,200
80626,7
80627,49
80628,103
80629,103
80630,103
80631,103
80632,103
80633,103
80634,8
80635,113 181
80636,81
80637,103
80638,103
80639,193
80640,103
80641,103
80642,103
80643,64
80644,36
80645,103
80646,120
80647,2 45
80648,103
80649,103
80650,103
80651,45
80652,103
80653,103
80654,64
80655,2
80656,103
80657,103
80658,103
80659,81 136
80660,103
80661,103
80662,103
80663,103
80664,103
80665,103
80666,103
80667,103
80668,103
80669,103
80670,103
80671,138
80672,103
80673,9 103
80674,103
80675,49
80676,103
80677,103
80678,175
80679,103
80680,103
80681,2
80682,113
80683,103
80684,118
80685,2 45
80686,103
80687,103
80688,2
80689,103
80690,103
80691,103
80692,103
80693,103
80694,103
80695,181
80696,2
80697,2
80698,103
80699,2
80700,103
80701,103
80702,103
80703,193
80704,193
80705,103
80706,103
80707,103
80708,103
80709,2 45 175
80710,103
80711,49
80712,9 103
80713,103
80714,103
80715,103
80716,103
80717,103
80718,103
80719,170
80720,103
80721,103
80722,103
80723,103
80724,113
80725,118
80726,162
80727,103
80728,9 103 113
80729,103
80730,103
80731,7 103
80732,103
80733,103
80734,103
80735,200
80736,103
80737,103
80738,103
80739,103
80740,64
80741,103
80742,36
80743,36
80744,103
80745,103
80746,34 36
80747,103
80748,175
80749,103
80750,103
80751,200
80752,103
80753,103
80754,30
80755,103
80756,103
80757,103
80758,103
80759,103
80760,47
80761,2
80762,103
80763,162
80764,103
80765,162
80766,181 200
80767,2
80768,103
80769,200
80770,103
80771,32 36
80772,138
80773,103
80774,175
80775,113
80776,103
80777,103
80778,45
80779,103
80780,64
80781,103
80782,175
80783,181
80784,2
80785,8 180
80786,8
80787,81
80788,30
80789,103
80790,2
80791,193
80792,193
80793,162
80794,103
80795,103
80796,103
80797,103
80798,64
80799,118
80800,2
80801,103
80802,103
80803,103
80804,103
80805,103
80806,200
80807,103
80808,138
80809,103
80810,103
80811,103
80812,103
80813,81
80814,103
80815,64
80816,64
80817,200
80818,103
80819,200
80820,103
80821,103
80822,103
80823,103
80824,103
80825,9 103
80826,103
80827,2
80828,34 36
80829,36
80830,138
80831,103
80832,138
80833,138
80834,2 45
80835,81
80836,120
80837,51
80838,103
80839,138
80840,200
80841,2
80842,200
80843,103
80844,35 49
80845,103
80846,103
80847,103
80848,103
80849,103
80850,103
80851,118
80852,103
80853,81
80854,136
80855,180
80856,103
80857,103
80858,103
80859,81
80860,103
80861,103
80862,103
80863,7 103 113
80864,103
80865,103
80866,200
80867,103
80868,177
80869,103
80870,103
80871,103
80872,103
80873,103
80874,7
80875,193
80876,103
80877,103
80878,103
80879,78 162
80880,193
80881,193
80882,193
80883,103
80884,193
80885,193
80886,193
80887,86
80888,103
80889,103
80890,193
80891,103
80892,103
80893,103
80894,193
80895,193
80896,193
80897,103
80898,193
80899,103
80900,103
80901,193
80902,103
80903,193
80904,193
80905,103
80906,45
80907,103
80908,103
80909,122
80910,122
80911,122
80912,122
80913,122
80914,103
80915,122
80916,122
80917,122
80918,193
80919,103
80920,103
80921,103
80922,103
80923,103
80924,103
80925,193
80926,103
80927,103
80928,193
80929,30
80930,103
80931,103
80932,103
80933,35 118
80934,45 103 113
80935,2 45
80936,103
80937,193
80938,193
80939,103
80940,103
80941,2
80942,2 45
80943,103
80944,103
80945,103
80946,113
80947,103
80948,103
80949,103
80950,2
80951,2 45 175
80952,103
80953,2
80954,170
80955,103
80956,162
80957,103
80958,200
80959,103
80960,103
80961,103
80962,103
80963,103
80964,200
80965,200
80966,103
80967,103
80968,103
80969,103
80970,103
80971,103
80972,103
80973,103
80974,103
80975,103
80976,177
80977,103
80978,103
80979,170
80980,103
80981,103
80982,103
80983,103
80984,103
80985,103
80986,103
80987,103
80988,103
80989,193
80990,103
80991,103
80992,175
80993,45
80994,103
80995,103
80996,103
80997,193
80998,181 200
80999,2
81000,175
81001,103
81002,175
81003,103
81004,193
81005,25
81006,103
81007,103
81008,103
81009,81
81010,103
81011,193
81012,11
81013,103
81014,103
81015,103
81016,47
81017,103
81018,103
81019,120
81020,120
81021,103
81022,103
81023,103
81024,103
81025,103
81026,8
81027,103
81028,103
81029,103
81030,103
81031,103
81032,183 185 186
81033,103
81034,103
81035,103
81036,103
81037,103
81038,103
81039,103
81040,103
81041,103
81042,103
81043,103
81044,103
81045,103
81046,103
81047,103
81048,103
81049,103
81050,103
81051,49
81052,103
81053,51 167
81054,167
81055,103
81056,103
81057,167
81058,103
81059,103
81060,103
81061,103
81062,167
81063,103
81064,103
81065,103
81066,103
81067,103
81068,103
81069,103
81070,103
81071,103
81072,49
81073,103
81074,103
81075,200
81076,81 136
81077,81 136
81078,103
81079,124
81080,81
81081,103
81082,81
81083,81
81084,103
81085,103
81086,103
81087,103
81088,103
81089,103
81090,103
81091,103
81092,103
81093,103
81094,167
81095,103
81096,34
81097,64
81098,103
81099,103
81100,103
81101,103
81102,138
81103,103
81104,103
81105,64
81106,64
81107,64
81108,103
81109,103
81110,103
81111,103
81112,175
81113,200
81114,36
81115,103
81116,103
81117,103
81118,103
81119,103
81120,103
81121,103
81122,81 136
81123,103
81124,103
81125,200
81126,103
81127,103
81128,200
81129,103
81130,103
81131,103
81132,103
81133,2 9 103
81134,103
81135,103
81136,200
81137,103
81138,47
81139,103 113
81140,103
81141,103
81142,103
81143,175
81144,103
81145,200
81146,103
81147,103
81148,103
81149,186
81150,103 110
81151,45
81152,200
81153,103
81154,103
81155,103
81156,103
81157,103
81158,2 103
81159,78 162
81160,175
81161,103
81162,103
81163,45
81164,45
81165,162
81166,103
81167,103
81168,103
81169,103
81170,103
81171,2
81172,103
81173,103
81174,9 103 110
81175,103
81176,2
81177,103
81178,103
81179,45
81180,200
81181,103
81182,200
81183,103
81184,45
81185,103
81186,167
81187,2 186
81188,103
81189,175
81190,103
81191,103
81192,103
81193,8
81194,103
81195,103
81196,7
81197,103
81198,162
81199,103
81200,9 103 113
81201,200
81202,200
81203,186
81204,103
81205,103
81206,193
81207,103
81208,103
81209,103
81210,103
81211,103
81212,8
81213,103
81214,103
81215,186
81216,103
81217,103
81218,7 103 113
81219,103
81220,103
81221,103
81222,103
81223,45
81224,103
81225,118
81226,103
81227,103
81228,200
81229,64
81230,177
81231,103
81232,103
81233,103
81234,64
81235,103
81236,103
81237,103
81238,113
81239,113
81240,170
81241,103
81242,103
81243,64
81244,103
81245,193
81246,103
81247,193
81248,103
81249,103
81250,103
81251,103
81252,103
81253,103
81254,103
81255,103 110 112
81256,103 113
81257,103
81258,103
81259,45 81
81260,103
81261,103 113
81262,103
81263,103
81264,103
81265,36
81266,193
81267,103
81268,103
81269,103
81270,103
81271,103
81272,36
81273,120
81274,200
81275,103
81276,196
81277,186
81278,36
81279,103
81280,103
81281,103
81282,167
81283,42 103
81284,103
81285,103
81286,167
81287,103
81288,103
81289,45
81290,45
81291,103
81292,103
81293,103
81294,9 103 113
81295,103
81296,170
81297,170
81298,49
81299,81
81300,103
81301,45 181
81302,103
81303,103
81304,103
81305,193
81306,103
81307,103
81308,103
81309,167
81310,103
81311,2 9 103
81312,45
81313,103
81314,103
81315,103
81316,2 103 138
81317,175
81318,103
81319,200
81320,200
81321,103
81322,170
81323,193
81324,120
81325,103
81326,103
81327,103
81328,103
81329,103
81330,103
81331,64
81332,103 110
81333,64
81334,103
81335,2
81336,103
81337,103
81338,103
81339,103
81340,103
81341,103
81342,45
81343,103
81344,103
81345,45
81346,2
81347,175
81348,103
81349,45
81350,103
81351,103
81352,103
81353,103
81354,113
81355,113
81356,103
81357,61
81358,47
81359,103
81360,103
81361,45
81362,103
81363,103
81364,103
81365,2
81366,103
81367,178
81368,45 200
81369,103
81370,103
81371,200
81372,103
81373,103
81374,200
81375,200
81376,103
81377,200
81378,200
81379,103
81380,113
81381,175
81382,103
81383,186
81384,103
81385,45
81386,103
81387,103
81388,103
81389,103
81390,103
81391,120
81392,103
81393,103
81394,103
81395,103
81396,103
81397,103
81398,103
81399,200
81400,103
81401,138
81402,103
81403,49
81404,103
81405,186
81406,118
81407,138
81408,162
81409,103
81410,175
81411,175
81412,103
81413,2 103
81414,2
81415,193
81416,200
81417,103
81418,103
81419,103
81420,175 181
81421,103
81422,103
81423,36
81424,175
81425,103
81426,30 170 175
81427,103
81428,36
81429,64
81430,103
81431,103
81432,36
81433,2 103
81434,103
81435,181
81436,71
81437,103
81438,167
81439,103
81440,118
81441,64
81442,64
81443,103
81444,2
81445,200
81446,200
81447,200
81448,200
81449,103
81450,113
81451,2
81452,64
81453,103
81454,103
81455,103
81456,103
81457,103
81458,103
81459,45
81460,200
81461,200
81462,200
81463,103
81464,103
81465,2 9 103
81466,2
81467,186
81468,45 200
81469,103
81470,103
81471,45 181
81472,103
81473,103
81474,200
81475,103
81476,103
81477,103
81478,51
81479,103
81480,103
81481,103
81482,9 103
81483,103
81484,42 103
81485,138
81486,103
81487,175 181
81488,103
81489,64
81490,103
81491,103 113
81492,138
81493,183 185 186
81494,196
81495,103
81496,45
81497,103
81498,103
81499,81
81500,103
81501,200
81502,103
81503,103
81504,103
81505,103
81506,103
81507,103
81508,103
81509,103
81510,64
81511,103
81512,34
81513,81
81514,36
81515,103
81516,103
81517,103
81518,103
81519,103
81520,64
81521,103
81522,34
81523,36
81524,36
81525,103
81526,103
81527,200
81528,103
81529,103
81530,175
81531,103
81532,103
81533,103
81534,113
81535,2 186
81536,103
81537,103
81538,200
81539,103
81540,103
81541,103
81542,162
81543,78 153
81544,103
81545,103
81546,103
81547,103
81548,103
81549,103
81550,103
81551,64
81552,64
81553,103
81554,103
81555,103
81556,7 113
81557,103
81558,103
81559,118
81560,64
81561,103
81562,103
81563,103
81564,64
81565,103
81566,64
81567,9 103
81568,103
81569,183 185 186
81570,103
81571,103
81572,103
81573,103
81574,103
81575,103
81576,193
81577,193
81578,193
81579,193
81580,193
81581,103
81582,36
81583,34
81584,103
81585,193
81586,103
81587,103
81588,193
81589,103
81590,103
81591,103
81592,103
81593,103
81594,103
81595,2
81596,103
81597,162
81598,113 133
81599,103
81600,113
81601,103
81602,113
81603,103
81604,200
81605,177 200
81606,175
81607,103
81608,181
81609,103
81610,103
81611,103
81612,200
81613,200
81614,200
81615,200
81616,103
81617,120
81618,120
81619,103
81620,103
81621,103
81622,103
81623,103
81624,103
81625,45
81626,103
81627,103
81628,30 175
81629,103
81630,193
81631,103
81632,103
81633,175
81634,2
81635,103
81636,103
81637,103
81638,25
81639,103
81640,103
81641,103
81642,103
81643,42 103
81644,103
81645,103
81646,181
81647,103
81648,103
81649,200
81650,200
81651,200
81652,51
81653,175
81654,103
81655,103
81656,200
81657,175
81658,103
81659,113
81660,8
81661,103
81662,103
81663,42 103
81664,113
81665,167
81666,81
81667,81
81668,81
81669,103
81670,103
81671,103
81672,81
81673,200
81674,103
81675,103
81676,103
81677,120
81678,120
81679,103
81680,103
81681,103
81682,193
81683,2
81684,103
81685,11 193
81686,193
81687,193
81688,103
81689,193
81690,103
81691,193
81692,193
81693,193
81694,103
81695,193
81696,103
81697,103
81698,103
81699,103
81700,103
81701,103
81702,81 136
81703,103
81704,103
81705,193
81706,103
81707,103
81708,81 136
81709,103
81710,103
81711,103
81712,103
81713,193
81714,103
81715,103
81716,81
81717,193
81718,113
81719,103
81720,81 136
81721,103
81722,103
81723,103
81724,200
81725,103
81726,81
81727,103
81728,170
81729,103
81730,103
81731,81
81732,103
81733,103
81734,103
81735,103
81736,103
81737,103
81738,103
81739,103
81740,103
81741,162
81742,103
81743,81
81744,81 136
81745,81 136
81746,103
81747,81
81748,81
81749,103
81750,81 136
81751,81
81752,81 136
81753,103
81754,103
81755,103
81756,103
81757,103
81758,103
81759,103
81760,103
81761,113
81762,103
81763,113
81764,103
81765,103
81766,103
81767,103
81768,103
81769,103
81770,103
81771,103
81772,103
81773,103
81774,103
81775,103
81776,103
81777,103
81778,103
81779,103
81780,103
81781,103
81782,103
81783,103
81784,103
81785,103
81786,36
81787,103
81788,200
81789,103
81790,103
81791,81
81792,81
81793,103
81794,36
81795,120
81796,103
81797,2 45 175
81798,103
81799,36
81800,103
81801,103
81802,103
81803,103
81804,103
81805,103
81806,103
81807,103
81808,98
81809,162
81810,113 181
81811,9 103
81812,103
81813,64
81814,103
81815,2
81816,103
81817,103
81818,193
81819,103
81820,103
81821,193
81822,103
81823,103
81824,181
81825,103
81826,103
81827,45
81828,186
81829,45
81830,45 181
81831,162
81832,2 9 103
81833,113 181
81834,103
81835,103
81836,9
81837,103
81838,186
81839,103
81840,113 181
81841,103
81842,103
81843,103
81844,103
81845,103
81846,45
81847,103
81848,177
81849,103
81850,103
81851,175
81852,103
81853,103
81854,181
81855,103
81856,103
81857,200
81858,103
81859,45
81860,103
81861,2
81862,51 181
81863,45
81864,103
81865,175 181
81866,103
81867,103
81868,103
81869,103
81870,103
81871,47 186
81872,103
81873,103
81874,103
81875,2
81876,103
81877,98
81878,103
81879,103
81880,2
81881,103
81882,2
81883,59
81884,103
81885,183 185 186
81886,103
81887,103
81888,186
81889,103
81890,103
81891,2
81892,103
81893,103
81894,103
81895,103
81896,200
81897,2 45 181
81898,200
81899,103
81900,45 175
81901,103
81902,103
81903,103
81904,103
81905,200
81906,167
81907,175
81908,103
81909,200
81910,103
81911,103
81912,103
81913,103
81914,103
81915,103
81916,103
81917,103
81918,200
81919,103
81920,103
81921,200
81922,103
81923,103
81924,193
81925,138
81926,103
81927,103
81928,120
81929,103
81930,120
81931,103
81932,103
81933,8 180
81934,103
81935,8
81936,103
81937,30
81938,98
81939,175
81940,103
81941,103
81942,47
81943,103
81944,2
81945,49
81946,47
81947,103
81948,103
81949,45 175
81950,193
81951,103
81952,193
81953,118
81954,103
81955,103
81956,103
81957,64
81958,103
81959,51 181
81960,103
81961,103
81962,175
81963,45 181
81964,51
81965,103
81966,64
81967,175
81968,81
81969,103
81970,103
81971,103
81972,103
81973,120
81974,103
81975,193
81976,103
81977,103
81978,103
81979,103
81980,103
81981,162
81982,103
81983,103
81984,103
81985,162
81986,103
81987,103
81988,36
81989,103
81990,36
81991,103
81992,186
81993,32 34 36
81994,98
81995,103
81996,103
81997,193
81998,103
81999,103
82000,175
82001,103
82002,103
82003,103
82004,103
82005,200
82006,103
82007,103
82008,103
82009,103
82010,200
82011,45
82012,103
82013,200
82014,200
82015,200
82016,170
82017,103
82018,103
82019,181
82020,103
82021,103
82022,36
82023,36
82024,103
82025,103
82026,8 180
82027,103
82028,103
82029,103
82030,103
82031,8
82032,8
82033,103
82034,103
82035,175
82036,103
82037,2
82038,103
82039,103
82040,103
82041,103
82042,103
82043,200
82044,103
82045,103
82046,103
82047,200
82048,200
82049,103
82050,45
82051,200
82052,103
82053,200
82054,103
82055,200
82056,103
82057,103
82058,36
82059,103
82060,103
82061,103
82062,2 9 103
82063,103
82064,45 175
82065,2
82066,51 181
82067,181
82068,103
82069,103
82070,103
82071,103
82072,186
82073,2
82074,9
82075,51 181
82076,103
82077,103
82078,103
82079,103
82080,103
82081,103
82082,200
82083,9 103 110
82084,103
82085,103
82086,200
82087,103
82088,103
82089,103 113
82090,2
82091,2
82092,103
82093,103
82094,2
82095,2 103
82096,103
82097,103
82098,103
82099,103
82100,2 45
82101,103
82102,103
82103,162
82104,103
82105,162
82106,81
82107,103
82108,103
82109,36
82110,2
82111,103
82112,103
82113,103
82114,2
82115,103
82116,9 103
82117,138
82118,175
82119,103
82120,103
82121,103
82122,103
82123,49
82124,36
82125,103
82126,36
82127,200
82128,200
82129,103
82130,64
82131,103
82132,103
82133,9 103 110 113
82134,2
82135,103
82136,103
82137,138
82138,175
82139,138
82140,45
82141,45
82142,103
82143,103
82144,103
82145,103
82146,175
82147,103
82148,175
82149,175
82150,103
82151,103
82152,45
82153,2 45
82154,45
82155,200
82156,200
82157,103
82158,181
82159,103
82160,200
82161,175
82162,181
82163,186
82164,42 103
82165,103
82166,103
82167,8
82168,103
82169,36
82170,64
82171,113
82172,103
82173,49
82174,103
82175,162
82176,98
82177,175
82178,181
82179,200
82180,45
82181,103
82182,103
82183,2
82184,51 181
82185,2 45
82186,200
82187,103
82188,103
82189,103 110
82190,103
82191,36
82192,103
82193,200
82194,103
82195,64
82196,113 175 181
82197,7
82198,103
82199,103
82200,103
82201,103
82202,103
82203,103
82204,103
82205,103
82206,103
82207,9 103
82208,51 181
82209,47
82210,103
82211,2
82212,175
82213,103
82214,103
82215,175 181
82216,103
82217,103
82218,103
82219,103
82220,103
82221,103
82222,200
82223,103
82224,103
82225,74 200
82226,2 45 175 181
82227,103
82228,200
82229,2
82230,103
82231,200
82232,78 162
82233,200
82234,103
82235,103
82236,200
82237,103
82238,103
82239,103
82240,7 103
82241,103
82242,98
82243,103
82244,103
82245,103
82246,103
82247,103
82248,103
82249,34 36
82250,103
82251,103
82252,103
82253,103
82254,181
82255,103
82256,103
82257,103
82258,103
82259,103
82260,103
82261,200
82262,103
82263,177 200
82264,103
82265,36
82266,177
82267,177 200
82268,103
82269,103
82270,36
82271,103
82272,36
82273,103
82274,103
82275,103
82276,45 175
82277,103
82278,36
82279,36
82280,103
82281,103
82282,103
82283,36
82284,34
82285,103
82286,175
82287,103
82288,103
82289,103
82290,81
82291,103
82292,103
82293,103
82294,200
82295,103
82296,103
82297,103
82298,103
82299,200
82300,103
82301,45
82302,103
82303,45
82304,64
82305,103
82306,103
82307,103
82308,36
82309,36
82310,103
82311,36
82312,36
82313,36
82314,103
82315,103
82316,47
82317,103
82318,9 103
82319,103
82320,103
82321,103
82322,103
82323,103
82324,64
82325,64
82326,61
82327,103
82328,103
82329,103
82330,103
82331,103
82332,36
82333,9 103 110
82334,103 110
82335,175
82336,36
82337,103
82338,193
82339,193
82340,103
82341,103
82342,103
82343,45
82344,2
82345,181
82346,103
82347,64
82348,103
82349,103
82350,200
82351,200
82352,200
82353,103
82354,103
82355,103
82356,200
82357,107
82358,103
82359,47
82360,103
82361,103
82362,103
82363,103 186
82364,103
82365,47
82366,103
82367,103
82368,103
82369,200
82370,2 103
82371,103
82372,181
82373,175
82374,103
82375,103
82376,103
82377,103
82378,113
82379,103
82380,103
82381,103
82382,81 136
82383,103
82384,103
82385,103
82386,103
82387,103
82388,177
82389,103
82390,36
82391,103
82392,113
82393,103
82394,103
82395,103
82396,103
82397,103
82398,103
82399,103
82400,103
82401,120
82402,180
82403,103
82404,103
82405,103
82406,103
82407,103
82408,103
82409,103
82410,103
82411,193
82412,193
82413,103
82414,103
82415,103
82416,103
82417,36
82418,103
82419,103
82420,103
82421,103
82422,103
82423,103
82424,64
82425,103
82426,103
82427,64
82428,103
82429,78 162
82430,103
82431,36
82432,103
82433,103
82434,36
82435,103
82436,103
82437,2
82438,36
82439,103
82440,103
82441,2 9 103
82442,103
82443,36
82444,9 103
82445,103
82446,181
82447,103
82448,200
82449,103
82450,103
82451,167
82452,64
82453,36
82454,103
82455,103
82456,103
82457,2
82458,103
82459,103
82460,36
82461,64
82462,36
82463,103
82464,103
82465,103
82466,103
82467,193
82468,103
82469,193
82470,103
82471,193
82472,61
82473,103
82474,103
82475,11 193
82476,103
82477,193
82478,193
82479,193
82480,193
82481,193
82482,103
82483,103
82484,193
82485,103
82486,103
82487,193
82488,193
82489,193
82490,103
82491,45
82492,103
82493,103
82494,103
82495,103
82496,103
82497,103
82498,181
82499,2 103
82500,51 181
82501,103
82502,103
82503,103
82504,103
82505,175
82506,9 103
82507,113 181
82508,103
82509,103
82510,103
82511,103
82512,103
82513,103
82514,103
82515,200
82516,103
82517,177
82518,103
82519,2
82520,103
82521,200
82522,177
82523,103
82524,103
82525,30
82526,103
82527,103
82528,103
82529,103
82530,103
82531,103
82532,136
82533,81
82534,81
82535,103
82536,186
82537,103
82538,181
82539,103
82540,103
82541,103
82542,103
82543,47
82544,103
82545,103
82546,103
82547,103
82548,113
82549,103
82550,103
82551,103 113
82552,103
82553,103
82554,103
82555,103
82556,103
82557,200
82558,2
82559,181
82560,103
82561,103
82562,162
82563,103
82564,193
82565,103
82566,103
82567,193
82568,103
82569,11
82570,193
82571,193
82572,193
82573,103
82574,103
82575,113
82576,103
82577,193
82578,193
82579,193
82580,103
82581,103
82582,103
82583,103
82584,103
82585,103
82586,103
82587,51 181
82588,103
82589,120
82590,103
82591,120
82592,103
82593,193
82594,193
82595,103
82596,2 45
82597,81 136
82598,200
82599,103
82600,81
82601,81
82602,181
82603,103
82604,162
82605,103
82606,81
82607,103
82608,193
82609,193
82610,2 45
82611,186
82612,103
82613,103
82614,162
82615,103
82616,103
82617,81
82618,81
82619,81 136
82620,113
82621,103
82622,103
82623,162
82624,103
82625,81
82626,103
82627,103
82628,193
82629,103
82630,103
82631,103
82632,98
82633,103
82634,103
82635,106
82636,103
82637,103
82638,103
82639,103
82640,103
82641,81
82642,103
82643,81
82644,81
82645,34
82646,81
82647,81 136
82648,81
82649,45
82650,200
82651,103
82652,103
82653,35 49
82654,103
82655,103
82656,78 162
82657,103
82658,49
82659,113
82660,103
82661,103
82662,113
82663,8
82664,103
82665,81 136
82666,81
82667,7 113
82668,103
82669,103
82670,81
82671,193
82672,136
82673,186
82674,103
82675,161
82676,103
82677,103
82678,81 136
82679,103
82680,81
82681,103
82682,103
82683,103
82684,103
82685,103
82686,103
82687,81
82688,81 136
82689,103
82690,81
82691,81
82692,103
82693,81
82694,81 136
82695,81
82696,81
82697,162
82698,103
82699,103
82700,103
82701,98
82702,103
82703,81 136
82704,103
82705,162
82706,81
82707,103
82708,98
82709,103
82710,103
82711,162
82712,162
82713,103
82714,103
82715,103
82716,78 162
82717,8
82718,103
82719,103
82720,103
82721,103
82722,103
82723,103
82724,103
82725,103
82726,103
82727,103
82728,103
82729,162
82730,103
82731,103
82732,162
82733,103
82734,103
82735,103
82736,103
82737,186
82738,103
82739,103
82740,103
82741,103
82742,200
82743,103
82744,177
82745,103
82746,177
82747,103
82748,103
82749,103
82750,103
82751,103
82752,103
82753,34 36
82754,34
82755,103
82756,103
82757,103
82758,36
82759,103
82760,162
82761,103
82762,103
82763,81
82764,103
82765,103
82766,64
82767,64
82768,103
82769,103
82770,103
82771,175
82772,103
82773,138
82774,47
82775,103
82776,103
82777,118
82778,103
82779,103
82780,103
82781,47
82782,8
82783,103
82784,103
82785,103
82786,162
82787,103
82788,200
82789,103
82790,200
82791,103
82792,103
82793,34
82794,34
82795,45
82796,103
82797,103
82798,103
82799,103
82800,103
82801,103
82802,103
82803,103
82804,98
82805,103
82806,103
82807,103
82808,120
82809,103
82810,162
82811,120
82812,34
82813,175
82814,103
82815,193
82816,103
82817,103
82818,103
82819,103
82820,103
82821,138
82822,200
82823,200
82824,103
82825,103
82826,103
82827,103
82828,35 49
82829,103
82830,9 103 113
82831,118
82832,186
82833,103
82834,47
82835,2
82836,103
82837,2
82838,103
82839,103
82840,200
82841,45
82842,175
82843,103
82844,103
82845,103
82846,103
82847,103
82848,138
82849,9 103
82850,2
82851,103
82852,45 200
82853,120
82854,181
82855,103
82856,103
82857,103
82858,103
82859,47
82860,45 167
82861,103 175
82862,138
82863,103
82864,103
82865,45
82866,9 103 113
82867,45
82868,200
82869,2
82870,200
82871,200
82872,2
82873,36
82874,103
82875,200
82876,103
82877,103
82878,103
82879,200
82880,103
82881,51
82882,103
82883,200
82884,193
82885,103
82886,103 175
82887,138
82888,103
82889,103
82890,193
82891,193
82892,103
82893,103
82894,103
82895,103
82896,47
82897,2
82898,103
82899,193
82900,138
82901,103
82902,103
82903,103
82904,49
82905,103
82906,103
82907,103
82908,36
82909,103
82910,49
82911,30
82912,162
82913,162
82914,103
82915,81
82916,103
82917,120
82918,103
82919,103
82920,45
82921,45
82922,103
82923,200
82924,103
82925,103
82926,45 175
82927,103
82928,138
82929,64
82930,64
82931,45 51 167
82932,103
82933,51 120
82934,103
82935,103
82936,9 103 113
82937,200
82938,103
82939,47
82940,103
82941,103
82942,103
82943,103
82944,103
82945,200
82946,200
82947,103
82948,103
82949,200
82950,103
82951,45
82952,103
82953,34 36
82954,103
82955,175
82956,36
82957,103
82958,103
82959,200
82960,200
82961,103
82962,200
82963,103
82964,193
82965,103
82966,30
82967,34 36
82968,103
82969,45
82970,200
82971,103
82972,103
82973,103
82974,64
82975,103
82976,103
82977,103
82978,103
82979,103
82980,113
82981,2
82982,103
82983,162
82984,103
82985,175
82986,181
82987,9 103
82988,103
82989,103
82990,103
82991,103
82992,103
82993,103
82994,36
82995,36
82996,103
82997,103
82998,103
82999,2
83000,103
83001,103 113
83002,45
83003,47
83004,193
83005,103
83006,193
83007,103
83008,25
83009,103
83010,25
83011,193
83012,167
83013,103
83014,9 103
83015,103
83016,167
83017,103
83018,103
83019,103
83020,103
83021,193
83022,193
83023,34
83024,113 181
83025,193
83026,167
83027,103
83028,103
83029,200
83030,103
83031,103
83032,177
83033,193
83034,103
83035,103
83036,103
83037,103
83038,103
83039,45
83040,138
83041,103
83042,2 45
83043,175
83044,45
83045,45
83046,103
83047,200
83048,103
83049,200
83050,45
83051,200
83052,103
83053,103
83054,103
83055,103
83056,103
83057,103
83058,71
83059,103
83060,103
83061,103
83062,103
83063,103
83064,103
83065,103
83066,9 103 113
83067,47
83068,103
83069,162
83070,200
83071,200
83072,103
83073,103
83074,103
83075,103
83076,169
83077,103
83078,64
83079,103
83080,103
83081,103
83082,2
83083,103
83084,103
83085,103
83086,103
83087,7
83088,2
83089,175
83090,103
83091,103
83092,103
83093,103
83094,103
83095,103
83096,175
83097,34
83098,36
83099,32
83100,103
83101,34
83102,200
83103,2
83104,103
83105,103
83106,138
83107,103
83108,103
83109,103
83110,200
83111,103
83112,103
83113,64
83114,64
83115,103
83116,103
83117,103
83118,103
83119,2
83120,103
83121,138
83122,45
83123,9 103
83124,103
83125,103
83126,103
83127,103
83128,162
83129,103
83130,103
83131,103
83132,103
83133,103
83134,45
83135,9 103
83136,47
83137,181
83138,103
83139,103
83140,103
83141,103
83142,103
83143,103
83144,103
83145,7
83146,103
83147,103
83148,103
83149,200
83150,45
83151,51
83152,103
83153,103
83154,64
83155,103
83156,47
83157,103
83158,30
83159,9 103 113
83160,103
83161,193
83162,11 193
83163,103
83164,193
83165,45
83166,120
83167,103
83168,103
83169,103
83170,103
83171,138
83172,103
83173,103
83174,103
83175,103
83176,34
83177,103
83178,34
83179,34
83180,45
