ArticleId,Labels
85821,75 154 162
85822,69 171 41
85823,190 26 59
85824,139 176 2
85825,53 44 87
85826,151 163
85827,122 63 173
85828,160 56
85829,84 187
85830,50 178 3
85831,91 45 38
85832,22 34
85833,163 13
85834,114 60
85835,202 111 69
85836,149 5
85837,111 128
85838,13 104 50
85839,56 115
85840,158 161
85841,146 102 11
85842,22 128 24
85843,199 132
85844,196 14 107
85845,18 165 148
85846,21 94 104
85847,167 51 155
85848,54 163
85849,25 146
85850,194 131 114
85851,4 203 26
85852,56 25
85853,14 7 139
85854,23 79 177
85855,27 59
85856,134 120
85857,46 138 112
85858,56 153
85859,83 138
85860,189 77 87
85861,41 144 3
85862,174 97 80
85863,125 41 98
85864,42 29 180
85865,91 97 94
85866,67 99
85867,122 131
85868,176 138
85869,154 83 200
85870,56 168 199
85871,185 71 37
85872,9 181 7
85873,193 163
85874,106 144
85875,128 121 133
85876,167 148
85877,190 170 83
85878,4 58 52
85879,198 191 120
85880,131 99 121
85881,55 199 151
85882,75 132 18
85883,43 134
85884,142 109 191
85885,36 130
85886,106 163 138
85887,121 36
85888,99 109 12
85889,196 17 18
85890,52 77
85891,132 124
85892,87 70 33
85893,144 118 197
85894,55 171 179
85895,183 177 16
85896,186 180
85897,44 146 58
85898,127 116
85899,64 142
85900,81 191
85901,64 69
85902,130 190 58
85903,73 145 67
85904,193 199 196
85905,193 64
85906,27 12
85907,99 70
85908,32 129
85909,79 30
85910,117 115
85911,192 191 139
85912,193 39
85913,138 114 172
85914,115 194
85915,59 162 201
85916,45 197 198
85917,3 129 66
85918,124 42 65
85919,108 38
85920,182 68
85921,158 103
85922,115 172 139
85923,24 44
85924,147 118 51
85925,139 175 126
85926,80 29
85927,94 34
85928,199 110 88
85929,99 150 181
85930,131 63
85931,135 19 197
85932,160 151
85933,188 87 88
85934,77 165
85935,166 133
85936,123 10 99
85937,81 151
85938,130 195 23
85939,6 5
85940,34 7 144
85941,34 51 10
85942,75 28 99
85943,26 150
85944,37 153 14
85945,78 165
85946,119 41 5
85947,74 102 63
85948,43 186 59
85949,188 105 56
85950,158 142 111
85951,94 171 191
85952,25 167 58
85953,123 47
85954,27 127 151
85955,67 157
85956,76 79 135
85957,180 112
85958,36 150
85959,27 175
85960,59 163 31
85961,105 28 42
85962,191 195 172
85963,106 93
85964,202 7
85965,123 96 24
85966,6 191
85967,133 28
85968,18 79 71
85969,19 15
85970,24 42 38
85971,161 147 84
85972,92 30
85973,6 20
85974,150 19 97
85975,193 183 164
85976,11 160 150
85977,67 161
85978,119 87 192
85979,11 182
85980,96 113
85981,20 21
85982,33 157
85983,2 58 103
85984,101 38
85985,44 136 104
85986,137 109
85987,152 58
85988,148 159
85989,130 102 68
85990,14 171 66
85991,75 161
85992,35 94
85993,99 158
85994,194 23 136
85995,169 50 83
85996,164 60 50
85997,175 33
85998,158 7
85999,39 44
86000,13 183 152
86001,182 136
86002,79 52
86003,70 23
86004,137 34 117
86005,111 163
86006,6 121 188
86007,139 172
86008,34 100 197
86009,67 169
86010,98 155 182
86011,184 57 96
86012,107 143 44
86013,114 56 5
86014,190 129 94
86015,166 169
86016,172 157
86017,170 109 42
86018,62 168 95
86019,110 8 202
86020,84 99
86021,136 79
86022,137 181
86023,103 157
86024,195 119
86025,104 148
86026,195 27 116
86027,94 129
86028,54 75
86029,131 118
86030,89 180
86031,124 63 152
86032,180 21 165
86033,5 192
86034,96 146
86035,163 20 113
86036,175 38
86037,157 134 48
86038,9 185 91
86039,162 163
86040,13 160 191
86041,54 8 140
86042,54 51 171
86043,124 182
86044,6 189 166
86045,22 160
86046,132 3
86047,65 166 115
86048,57 93
86049,5 106
86050,147 195 203
86051,129 151
86052,188 150
86053,202 38 145
86054,159 43
86055,100 21
86056,97 64
86057,159 139
86058,47 102 31
86059,70 9
86060,7 66 54
86061,149 193 168
86062,112 8
86063,115 202
86064,6 200
86065,13 138
86066,113 138
86067,173 111 142
86068,30 189
86069,107 140
86070,24 9
86071,191 200 202
86072,83 45
86073,64 69 179
86074,44 184 136
86075,3 100 160
86076,130 122
86077,25 47 108
86078,24 19 30
86079,89 191
86080,51 99
86081,95 180 97
86082,122 96 128
86083,122 61
86084,189 62 180
86085,41 167 2
86086,101 185 57
86087,164 110
86088,20 194 62
86089,60 153 196
86090,12 31 5
86091,152 25
86092,93 150
86093,170 139
86094,37 92
86095,101 83
86096,155 162
86097,162 31
86098,5 125
86099,102 151 156
86100,75 53
86101,87 174
86102,55 7
86103,91 67
86104,154 177
86105,166 129
86106,23 162 76
86107,105 45
86108,33 76
86109,80 11
86110,158 50
86111,157 118
86112,198 107 63
86113,112 191 21
86114,194 124
86115,132 110 123
86116,111 98
86117,198 52
86118,45 150 56
86119,17 14
86120,39 129
86121,78 87 108
86122,115 33 109
86123,140 177 17
86124,155 191 100
86125,89 48
86126,132 11 112
86127,161 199 113
86128,89 155
86129,80 140
86130,56 187
86131,120 168
86132,84 173
86133,81 13 203
86134,42 144
86135,104 144 188
86136,136 124 104
86137,179 148 140
86138,122 59
86139,115 188
86140,164 42 4
86141,39 149 79
86142,127 112
86143,80 11
86144,41 199 186
86145,60 127
86146,19 145
86147,142 127 14
86148,9 149
86149,51 151 136
86150,42 181
86151,121 89
86152,201 73 36
86153,98 23 123
86154,120 34 12
86155,24 125 9
86156,94 66
86157,192 186
86158,200 9 80
86159,186 185
86160,100 67 52
86161,84 36
86162,175 23 1
86163,15 85 13
86164,116 166 184
86165,91 21 30
86166,29 181 185
86167,78 54
86168,50 15 46
86169,139 56 63
86170,109 122
86171,200 54
86172,195 195 49
86173,171 30
86174,34 51
86175,201 125
86176,170 27
86177,179 185 158
86178,112 172 159
86179,127 153
86180,136 165
86181,190 35 169
86182,192 120
86183,187 104 31
86184,25 110 24
86185,71 154 34
86186,178 66 174
86187,57 37 193
86188,189 182 135
86189,24 68 61
86190,89 78
86191,179 19 108
86192,20 167 142
86193,43 17
86194,51 20 25
86195,111 8
86196,27 161
86197,17 134
86198,61 158 118
86199,138 6
86200,115 30
86201,90 126 197
86202,77 188 60
86203,58 132
86204,62 153
86205,76 61 157
86206,84 68 74
86207,110 32
86208,179 53 170
86209,159 201 3
86210,76 36 138
86211,196 126
86212,85 116 27
86213,117 61
86214,155 91
86215,163 141 191
86216,112 184
86217,199 57
86218,71 61
86219,20 53 185
86220,6 115 175
86221,47 37
86222,33 117
86223,148 159 117
86224,119 180
86225,29 161
86226,153 16
86227,128 9 110
86228,147 94 174
86229,27 129 99
86230,5 139 101
86231,49 49 74
86232,50 159 55
86233,10 84 161
86234,99 64
86235,21 50 178
86236,43 42
86237,40 47
86238,85 110
86239,195 165 189
86240,90 198
86241,142 39 157
86242,172 172
86243,55 103
86244,57 43 72
86245,65 130
86246,122 184
86247,190 89
86248,182 144 190
86249,124 150
86250,163 142
86251,62 100 183
86252,26 135
86253,197 11 156
86254,188 112
86255,188 73 90
86256,203 172
86257,50 74 161
86258,186 40 47
86259,189 15 6
86260,43 44 79
86261,76 171 142
86262,111 100 2
86263,132 44
86264,41 117 11
86265,36 150 79
86266,166 6 17
86267,131 175 55
86268,146 153 143
86269,6 9 5
86270,18 159 56
86271,117 117
86272,173 131
86273,27 197
86274,12 136 181
86275,27 190 63
86276,92 109
86277,100 42 135
86278,73 145 129
86279,59 167
86280,201 113 17
86281,182 189 79
86282,25 14
86283,36 151
86284,108 150 105
86285,39 86
86286,165 140 35
86287,89 106
86288,185 30
86289,115 100 13
86290,102 176 56
86291,163 143 100
86292,115 156
86293,34 192
86294,76 6 74
86295,184 150
86296,171 184
86297,191 13 137
86298,74 22 96
86299,25 4 129
86300,154 162
86301,75 20 22
86302,121 117
86303,173 142 139
86304,186 49
86305,136 127
86306,126 18 4
86307,53 184 62
86308,90 36
86309,75 151 122
86310,52 64 156
86311,12 39
86312,201 184 39
86313,94 32 53
86314,63 79 34
86315,156 126 125
86316,9 113
86317,93 46
86318,141 75 90
86319,181 43
86320,161 59
86321,161 5
86322,55 145
86323,16 150 4
86324,121 144 48
86325,94 199 191
86326,86 36 195
86327,38 183 192
86328,168 190 184
86329,25 193 34
86330,11 171
86331,45 73 39
86332,122 67
86333,111 132
86334,20 181
86335,43 202 97
86336,106 154 22
86337,167 52
86338,159 73
86339,154 126
86340,69 159
86341,174 99
86342,150 77
86343,169 133 25
86344,53 48
86345,51 152 176
86346,2 38
86347,169 185 107
86348,172 185
86349,109 165
86350,120 197 183
86351,121 94 46
86352,173 153 139
86353,179 29 87
86354,46 90 98
86355,45 203
86356,18 74
86357,177 187 161
86358,10 112 202
86359,2 169 44
86360,59 186
86361,67 31 100
86362,152 75 117
86363,48 199 12
86364,187 192 133
86365,73 57 86
86366,99 91
86367,175 23 191
86368,24 145
86369,18 150 197
86370,122 145
86371,92 60
86372,191 16 149
86373,17 53 113
86374,62 101 191
86375,26 197 168
86376,45 80 140
86377,124 40
86378,134 156
86379,118 24
86380,38 70 113
86381,23 76 63
86382,128 183
86383,171 122 22
86384,190 22 12
86385,124 67
86386,99 85
86387,92 153 36
86388,13 1
86389,193 166
86390,25 30
86391,144 105
86392,5 59
86393,64 63
86394,134 196
86395,106 126
86396,16 82 19
86397,7 6
86398,52 180
86399,142 128
86400,184 51
86401,192 155 61
86402,76 98 184
86403,143 194 81
86404,179 130 98
86405,187 153 1
86406,125 105 30
86407,196 179 90
86408,202 178
86409,46 106
86410,20 46
86411,62 151
86412,185 8 121
86413,25 92
86414,88 137
86415,190 95 163
86416,134 88
86417,152 181
86418,120 192 81
86419,152 34
86420,2 152
86421,11 88
86422,146 22
86423,172 193
86424,118 71
86425,4 97
86426,38 31 199
86427,76 26 191
86428,112 189 186
86429,75 177
86430,193 89
86431,106 38 193
86432,11 41
86433,105 169
86434,113 9 193
86435,155 19
86436,81 177
86437,196 71 54
86438,47 51 175
86439,155 185
86440,22 156
86441,111 134
86442,180 158 88
86443,28 10
86444,89 180
86445,203 169
86446,4 164
86447,86 185
86448,76 170 144
86449,95 160
86450,167 189
86451,7 19 41
86452,120 43 64
86453,174 187 126
86454,108 78 76
86455,18 93
86456,192 29 4
86457,31 140
86458,19 89
86459,118 121
86460,3 155 63
86461,29 93 73
86462,180 182
86463,5 15 195
86464,146 70
86465,47 25 30
86466,51 42
86467,67 190 82
86468,179 11
86469,62 19
86470,6 100 27
86471,56 122
86472,84 166 192
86473,77 23 70
86474,194 33 127
86475,185 106 96
86476,153 203 42
86477,123 116
86478,125 194 142
86479,194 173 96
86480,69 25
86481,96 113 92
86482,84 150
86483,149 126
86484,17 139 48
86485,43 48 201
86486,53 174
86487,131 37
86488,86 130 130
86489,182 198 118
86490,64 111 137
86491,172 110 93
86492,59 118 119
86493,94 86
86494,111 155 78
86495,18 149
86496,56 201
86497,88 189 10
86498,105 69
86499,197 49 78
86500,30 35 9
86501,167 85 139
86502,165 197
86503,190 65
86504,65 183
86505,120 189
86506,90 75
86507,73 62
86508,143 181
86509,200 186
86510,120 203 134
86511,34 25 149
86512,68 193
86513,136 49
86514,19 27
86515,32 192
86516,196 98 63
86517,111 88
86518,15 115 48
86519,95 54 70
86520,23 168
86521,80 50 162
86522,164 54 150
86523,113 21 10
86524,124 176
86525,150 181 156
86526,69 94 46
86527,83 100 163
86528,144 84 90
86529,81 59 162
86530,159 103
86531,120 128 156
86532,95 155
86533,127 133 159
86534,12 55
86535,188 33 91
86536,58 129
86537,95 80 12
86538,177 34 132
86539,167 30
86540,177 192 76
86541,143 167 84
86542,170 132
86543,73 20 101
86544,73 188
86545,124 162 62
86546,17 115
86547,98 45
86548,57 116
86549,197 196
86550,143 121 163
86551,27 119 78
86552,96 199
86553,119 185 95
86554,199 136
86555,180 82 136
86556,95 4
86557,13 48
86558,35 125
86559,172 38 167
86560,97 55 80
86561,48 108
86562,127 5
86563,184 169
86564,170 96 51
86565,191 84 159
86566,62 76
86567,187 123
86568,55 140
86569,184 8
86570,123 20
86571,161 202 109
86572,78 107
86573,84 20
86574,176 13 119
86575,112 63 53
86576,113 111 30
86577,102 66 96
86578,46 166 6
86579,132 184 56
86580,146 152
86581,165 8 89
86582,55 32
86583,174 146 137
86584,130 170 155
86585,152 61 98
86586,170 40 137
86587,94 95 85
86588,187 14 93
86589,29 88
86590,84 95
86591,135 102
86592,56 135 51
86593,195 142 100
86594,74 6
86595,125 125 192
86596,128 98 50
86597,58 118 134
86598,95 84 150
86599,123 155 68
86600,63 40 192
86601,51 189 40
86602,3 124 23
86603,177 51 23
86604,52 137
86605,118 129
86606,152 38
86607,145 37 199
86608,82 29 45
86609,93 64
86610,184 53
86611,203 121 129
86612,25 65
86613,93 156
86614,36 139 80
86615,155 189 5
86616,184 166 147
86617,87 102
86618,182 23
86619,85 185 112
86620,120 90 101
86621,199 67
86622,21 44 85
86623,68 119 179
86624,184 70 37
86625,62 16 66
86626,146 189
86627,4 52
86628,126 112
86629,23 133
86630,79 70 43
86631,72 92
86632,137 192
86633,108 160
86634,86 71
86635,58 181
86636,75 86
86637,33 180
86638,138 17 149
86639,147 2 44
86640,192 175
86641,143 49 63
86642,36 149 98
86643,191 169 136
86644,36 183
86645,119 49
86646,199 150 81
86647,27 19
86648,180 101
86649,113 51 156
86650,98 192 107
86651,63 79 156
86652,6 33 181
86653,154 197 109
86654,77 67 121
86655,144 59
86656,197 56 191
86657,83 127
86658,35 16
86659,48 161
86660,146 73 78
86661,1 181 85
86662,145 149
86663,48 190
86664,178 13 203
86665,171 136 63
86666,126 135 38
86667,65 15 106
86668,183 78
86669,150 73
86670,185 129 35
86671,145 57
86672,129 79
86673,132 203
86674,106 53 117
86675,84 174 65
86676,103 82 121
86677,167 155
86678,20 106 200
86679,135 96
86680,59 141
86681,39 174 118
86682,131 107
86683,195 176
86684,10 199
86685,129 79 106
86686,63 4
86687,62 138
86688,141 102 185
86689,35 109
86690,135 144
86691,189 159
86692,108 117 39
86693,69 190 9
86694,199 95 151
86695,27 102 44
86696,121 15 59
86697,53 40
86698,105 169
86699,166 98
86700,151 173 192
86701,24 16
86702,170 43
86703,140 154 56
86704,17 182
86705,115 103
86706,183 197
86707,96 148
86708,147 128
86709,92 25
86710,2 82 85
86711,148 89
86712,109 110 94
86713,35 114 76
86714,25 198
86715,3 83
86716,118 116 193
86717,129 83 1
86718,179 39
86719,125 138 87
86720,21 90
86721,192 84 118
86722,70 82
86723,41 70 166
86724,56 122 81
86725,43 106
86726,166 149 191
86727,23 164 164
86728,132 47
86729,83 149 68
86730,102 69
86731,193 170 4
86732,22 184
86733,116 188
86734,135 123
86735,9 73
86736,57 59 157
86737,200 113 203
86738,39 31 78
86739,57 181
86740,92 104 132
86741,93 55 104
86742,162 25
86743,30 149 102
86744,125 27 33
86745,76 160
86746,134 199
86747,194 106
86748,171 10 37
86749,44 84 184
86750,124 115 203
86751,203 13 136
86752,139 23 55
86753,172 126 41
86754,191 76
86755,198 82
86756,24 146
86757,23 117
86758,54 91
86759,175 174 182
86760,157 44 6
86761,114 181 167
86762,78 26
86763,25 30
86764,7 169 9
86765,91 174 72
86766,21 162 173
86767,37 60 34
86768,120 51
86769,154 119 29
86770,75 43 116
86771,139 131
86772,109 111
86773,80 114
86774,82 58 113
86775,24 201
86776,33 103 19
86777,36 46
86778,71 191 133
86779,117 140 96
86780,100 83 43
86781,156 159
86782,191 73
86783,97 108
86784,169 109 150
86785,196 32
86786,108 110
86787,173 184
86788,132 66
86789,17 172
86790,140 51 144
86791,4 105
86792,183 120 68
86793,10 154
86794,129 195 77
86795,148 196 39
86796,55 166
86797,62 123
86798,149 81
86799,22 159
86800,112 170
86801,65 31
86802,51 136 99
86803,183 160
86804,95 173
86805,114 38 119
86806,61 145
86807,135 15 159
86808,110 120 122
86809,82 113
86810,153 149 18
86811,134 153 41
86812,142 106 11
86813,145 183
86814,44 199 141
86815,138 143
86816,90 77 144
86817,10 7 67
86818,27 63 27
86819,198 103
86820,89 21 179
86821,8 199
86822,199 67
86823,5 76
86824,195 152 104
86825,160 181 160
86826,165 24
86827,115 185
86828,176 79 181
86829,108 43
86830,147 57
86831,136 147 123
86832,148 11
86833,111 102 181
86834,93 140 155
86835,111 93 134
86836,60 93 28
86837,76 170 13
86838,135 201
86839,116 194
86840,181 182
86841,174 49
86842,108 68 123
86843,158 78 9
86844,91 18 30
86845,125 13
86846,76 56
86847,91 102 91
86848,162 113 127
86849,43 172 112
86850,64 103
86851,70 89
86852,42 166
86853,104 145
86854,105 176
86855,71 101
86856,57 173 58
86857,15 24
86858,195 128
86859,133 84
86860,96 92
86861,198 169
86862,84 29
86863,125 21 123
86864,84 78 94
86865,124 47 81
86866,122 98
86867,14 103 94
86868,163 152 174
86869,172 102 22
86870,13 68
86871,11 64
86872,160 44
86873,22 5 40
86874,16 28
86875,145 151
86876,87 15 28
86877,160 201 117
86878,156 28 200
86879,175 117
86880,122 68
86881,172 80 57
86882,140 120
86883,132 86 160
86884,148 96 153
86885,83 105
86886,73 91 154
86887,75 156 37
86888,3 97 101
86889,188 173 200
86890,88 47 25
86891,15 170 197
86892,51 53
86893,122 103
86894,203 145 65
86895,11 3 71
86896,187 102
86897,185 121 190
86898,124 201
86899,2 98
86900,68 44
86901,36 105 122
86902,3 61 114
86903,8 75 158
86904,138 131 44
86905,17 115 127
86906,44 11
86907,12 183
86908,144 148
86909,51 22
86910,48 50
86911,132 149 180
86912,70 185
86913,145 128
86914,186 112
86915,156 35
86916,130 158
86917,156 5 82
86918,2 78
86919,179 184 53
86920,164 16
86921,140 135 32
86922,3 3
86923,155 44
86924,195 180
86925,89 138
86926,92 182
86927,201 83 187
86928,39 139 127
86929,147 17
86930,85 68
86931,147 99
86932,181 202 51
86933,191 33 193
86934,18 189
86935,58 137
86936,14 50 64
86937,43 92 2
86938,184 124
86939,167 75
86940,144 73 168
86941,21 50 122
86942,60 59
86943,178 122
86944,166 142 152
86945,202 128 116
86946,146 181
86947,162 157
86948,166 8
86949,42 152 188
86950,104 12 55
86951,148 116 87
86952,122 20
86953,86 170 64
86954,136 161
86955,21 114 112
86956,178 3
86957,33 132 162
86958,185 41
86959,51 3
86960,47 182 123
86961,132 30 150
86962,22 101 44
86963,98 118 121
86964,31 156 31
86965,160 138
86966,97 44
86967,163 108
86968,94 106 158
86969,88 116
86970,82 133 69
86971,21 127
86972,81 114
86973,76 72
86974,42 45
86975,114 148 160
86976,159 56 13
86977,194 186
86978,111 141
86979,93 89
86980,91 157 156
86981,162 15
86982,51 11
86983,74 152 67
86984,112 164 87
86985,111 139
86986,160 68
86987,7 83
86988,119 77
86989,130 169
86990,78 140 6
86991,42 86 56
86992,10 155 107
86993,21 3
86994,106 196
86995,93 118
86996,183 136
86997,96 40 151
86998,39 74 66
86999,106 71 165
87000,28 73
87001,145 176 83
87002,104 100
87003,104 165
87004,160 34
87005,108 52 169
87006,95 101 9
87007,150 184 57
87008,117 121 190
87009,174 166 121
87010,174 91
87011,165 40
87012,137 75 126
87013,193 111
87014,32 184
87015,195 62 188
87016,36 74
87017,120 176
87018,193 178
87019,195 27
87020,105 91 1
87021,8 97
87022,193 113 108
87023,183 108
87024,125 69 59
87025,87 185
87026,197 1
87027,125 76 175
87028,124 2
87029,100 29
87030,5 41
87031,57 129
87032,109 67 97
87033,154 197
87034,112 182 121
87035,116 124
87036,153 158
87037,193 20
87038,34 163 194
87039,151 186
87040,101 154 17
87041,180 41 147
87042,147 95 136
87043,24 59
87044,60 62
87045,24 93
87046,43 100 30
87047,28 58
87048,135 155 59
87049,107 117
87050,98 67 41
87051,125 78
87052,67 169
87053,23 160 135
87054,71 112 66
87055,30 61 180
87056,190 59 193
87057,143 49
87058,184 164
87059,34 9
87060,10 82
87061,47 60 171
87062,31 197
87063,65 152 176
87064,67 189 203
87065,78 200 121
87066,173 88 168
87067,68 103 40
87068,69 122 56
87069,170 17
87070,128 110 166
87071,43 72 115
87072,132 138 164
87073,36 154 122
87074,166 200 26
87075,98 96
87076,166 107 184
87077,112 59
87078,34 137
87079,151 61 20
87080,136 164 199
87081,32 126
87082,195 171 173
87083,74 203 157
87084,7 54 137
87085,111 154 158
87086,51 35 183
87087,50 3 19
87088,27 84
87089,144 161
87090,161 143 67
87091,93 117 170
87092,12 80 55
87093,86 145
87094,203 192 77
87095,77 45
87096,47 120 37
87097,182 130 194
87098,50 140
87099,35 173
87100,57 91
87101,196 107
87102,50 124
87103,14 10
87104,80 145
87105,37 96 52
87106,128 150 141
87107,98 87
87108,105 100
87109,21 117 135
87110,127 113 129
87111,134 169
87112,133 183 23
87113,203 154
87114,133 64 195
87115,137 198 160
87116,36 199 189
87117,122 7
87118,76 129
87119,44 21
87120,26 53
87121,85 179
87122,154 193
87123,56 109
87124,108 23 114
87125,128 179
87126,4 157
87127,128 84
87128,94 43 46
87129,137 173 97
87130,55 92 124
87131,191 29
87132,17 77 66
87133,65 170
87134,79 77
87135,99 190
87136,168 170
87137,113 18 112
87138,177 27
87139,158 35 179
87140,128 100
87141,178 110
87142,165 114
87143,201 183 9
87144,199 33
87145,186 8 40
87146,181 23 140
87147,169 89
87148,151 100 33
87149,104 116 8
87150,11 1 58
87151,131 43
87152,77 137
87153,41 155
87154,58 63 160
87155,11 87
87156,141 104
87157,9 57 154
87158,49 180
87159,115 140
87160,46 105 27
87161,158 133
87162,103 198 86
87163,133 83
87164,70 62 128
87165,200 160
87166,23 144 144
87167,101 133 7
87168,69 16
87169,112 4
87170,121 90
87171,31 29
87172,162 166 43
87173,120 160
87174,28 75 110
87175,35 62
87176,55 22
87177,126 198
87178,41 197 60
87179,46 187
87180,126 130
87181,191 189 36
87182,143 34
87183,56 73
87184,19 157
87185,77 141 106
87186,11 166 18
87187,176 202
87188,146 190 40
87189,80 87 101
87190,176 15
87191,195 100
87192,103 95
87193,192 179
87194,153 23
87195,158 112
87196,76 62
87197,54 186
87198,157 124 172
87199,73 2 203
87200,172 188 98
87201,64 61 94
87202,194 123
87203,124 12 25
87204,178 64
87205,90 185
87206,27 147
87207,70 147 178
87208,163 116
87209,55 112 93
87210,22 21 45
87211,53 125 108
87212,114 112
87213,195 43 3
87214,192 154 131
87215,35 141 63
87216,98 13
87217,72 194 61
87218,125 191
87219,35 134 200
87220,68 132
87221,109 158 78
87222,45 21
87223,137 10 72
87224,108 202
87225,106 16 6
87226,91 151 182
87227,188 143
87228,89 111 93
87229,203 124 29
87230,172 81
87231,65 143
87232,146 50
87233,14 201
87234,148 197
87235,16 140
87236,20 201
87237,95 194
87238,198 1
87239,170 152
87240,203 91
87241,152 7
87242,2 185
87243,130 67 25
87244,67 70 28
87245,166 135 105
87246,199 61 90
87247,149 195 127
87248,148 199 38
87249,189 45 31
87250,2 162 47
87251,88 86
87252,104 172
87253,72 108
87254,67 181 60
87255,170 122 153
87256,139 177 64
87257,60 41 151
87258,47 19 21
87259,158 96 29
87260,56 173 59
87261,41 5
87262,145 99
87263,132 20 86
87264,111 115
87265,179 94
87266,27 104
87267,158 114 84
87268,201 6 15
87269,83 195 80
87270,78 155
87271,159 195
87272,195 5 75
87273,59 64 28
87274,137 102
87275,34 21
87276,9 168 18
87277,122 20
87278,87 62 152
87279,65 141 112
87280,37 183 90
87281,34 202
87282,151 134
87283,11 31
87284,9 158
87285,71 189
87286,144 138
87287,92 189
87288,106 57 171
87289,135 125
87290,79 58
87291,147 108
87292,53 181 134
87293,138 147 139
87294,66 29 111
87295,199 199 145
87296,139 10
87297,176 44
87298,43 61 169
87299,12 107 127
87300,125 197 64
87301,54 36 25
87302,185 175
87303,119 40
87304,48 173 135
87305,90 185 47
87306,122 41
87307,172 81 7
87308,173 160 84
87309,31 53
87310,35 112 153
87311,81 115
87312,43 110
87313,172 128 37
87314,1 171 138
87315,110 165
87316,73 160 162
87317,87 70 91
87318,165 9 62
87319,14 133
87320,29 87
87321,51 163
87322,54 44
87323,201 164
87324,184 167
87325,67 177
87326,176 185 3
87327,168 100
87328,56 171
87329,116 155
87330,182 192
87331,73 104
87332,178 201 17
87333,164 48 12
87334,10 157 175
87335,203 89
87336,166 161
87337,40 194
87338,31 182 177
87339,180 64 203
87340,45 117
87341,162 162
87342,57 84
87343,16 87 199
87344,192 143 132
87345,90 81 72
87346,166 182 114
87347,84 179
87348,120 202
87349,10 99
87350,16 192 54
87351,58 7
87352,35 189
87353,60 160
87354,18 8
87355,48 89 114
87356,118 189
87357,157 41 126
87358,23 21
87359,52 29 84
87360,38 81
87361,59 28
87362,101 197 139
87363,71 11 123
87364,54 127
87365,143 62
87366,10 88 26
87367,98 151 54
87368,137 61
87369,90 20
87370,45 74
87371,96 53 189
87372,128 158 186
87373,143 46 88
87374,163 6
87375,71 48
87376,3 1
87377,116 153 85
87378,3 138 53
87379,54 21
87380,44 203
87381,180 53 144
87382,189 38
87383,55 194
87384,179 77 85
87385,44 171 97
87386,71 100
87387,146 80 141
87388,203 202 55
87389,9 173 125
87390,185 110 58
87391,167 152 182
87392,8 158
87393,43 25
87394,189 71 64
87395,117 10
87396,119 34 90
87397,105 180 69
87398,149 140 136
87399,64 12 10
87400,29 62
87401,21 152
87402,89 188 8
87403,192 150
87404,168 128
87405,26 157 12
87406,51 12 78
87407,77 79
87408,49 104 90
87409,102 65 32
87410,57 117
87411,167 79
87412,24 65 81
87413,41 65 92
87414,146 67
87415,82 41 186
87416,82 2 128
87417,46 65 5
87418,45 52 33
87419,23 12 25
87420,177 22
87421,153 2
87422,11 77
87423,137 109
87424,194 106 86
87425,175 95
87426,131 181 196
87427,23 174 129
87428,133 75
87429,48 6 156
87430,40 177
87431,165 100 117
87432,192 169 39
87433,3 4 130
87434,186 60 101
87435,146 32 153
87436,185 153 134
87437,54 4
87438,96 76 3
87439,44 136 78
87440,3 38
87441,123 124
87442,75 101
87443,30 2
87444,169 156 91
87445,118 149
87446,126 47
87447,170 82
87448,24 7
87449,34 168
87450,7 61 64
87451,97 10
87452,156 26 13
87453,64 72 119
87454,5 171 48
87455,70 83 135
87456,106 110 145
87457,111 35 55
87458,187 24
87459,114 89
87460,3 191 127
87461,111 201 38
87462,191 169 141
87463,12 128 123
87464,27 127
87465,15 94 109
87466,152 146
87467,95 80
87468,32 99 132
87469,134 102 109
87470,121 53
87471,186 147
87472,25 101
87473,103 137 39
87474,59 191 170
87475,167 157
87476,13 116 28
87477,111 83 153
87478,135 83 110
87479,125 188
87480,106 189
87481,190 160 158
87482,176 49
87483,62 98 185
87484,109 52
87485,97 185
87486,171 86 133
87487,136 42
87488,182 8
87489,94 122
87490,41 31
87491,157 122
87492,121 115
87493,183 62
87494,28 68 46
87495,190 182 15
87496,185 155
87497,177 21 46
87498,79 166
87499,108 101
87500,32 13
87501,59 8 174
87502,156 144 128
87503,37 199 93
87504,196 152 132
87505,34 164
87506,31 63 188
87507,46 140
87508,156 25
87509,23 166
87510,99 51
87511,67 89 137
87512,130 85
87513,90 73
87514,94 96
87515,62 46
87516,135 93
87517,171 9
87518,41 74
87519,96 114 107
87520,60 45
87521,196 63
87522,101 173
87523,174 21 35
87524,44 46
87525,192 156
87526,61 151
87527,99 41 94
87528,78 157 108
87529,47 73
87530,175 88 146
87531,6 9
87532,24 107 103
87533,118 66 13
87534,136 102 77
87535,40 201
87536,45 111 4
87537,23 77
87538,51 189 119
87539,154 109
87540,38 200 84
87541,139 75 196
87542,174 52 101
87543,136 25
87544,163 120 25
87545,33 73
87546,2 119 163
87547,193 29
87548,78 32 142
87549,197 8 55
87550,51 75 135
87551,196 47
87552,184 53
87553,51 39
87554,45 126 184
87555,62 163
87556,101 69
87557,115 17
87558,138 44 3
87559,182 75
87560,27 155
87561,59 194
87562,73 14
87563,104 142
87564,4 176 186
87565,155 83 72
87566,51 202 111
87567,202 194
87568,47 87
87569,81 186 42
87570,26 18
87571,11 118
87572,192 126 51
87573,115 19 202
87574,55 40
